log_exposure,exposure,claims,ID,zone_id,year,group,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8
7.56216163122565,1924,0,7437,536,9,valid,-0.514128785194253,-0.580580761938859,1.14353721208872,1.22803846987154,-0.433393436159631,-0.00202897308170747,-0.410348253796872,1.93517746690534,0.386515433790875,-0.415727460502558,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,9,0,0,1,0,1,6
7.18690102041163,1322,0,7438,536,10,train,-0.514128785194253,-0.580580761938859,1.14353721208872,1.22803846987154,-0.433393436159631,-0.00202897308170747,-0.410348253796872,1.93517746690534,0.386515433790875,-0.415727460502558,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,4,0,0,1,0,1,6
7.38274644973891,1608,321,7439,536,10,train,-0.514128785194253,-0.580580761938859,1.14353721208872,1.22803846987154,-0.433393436159631,-0.00202897308170747,-0.410348253796872,1.93517746690534,0.386515433790875,-0.415727460502558,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,6,0,0,1,0,1,6
7.18690102041163,1322,0,7440,536,10,train,-0.514128785194253,-0.580580761938859,1.14353721208872,1.22803846987154,-0.433393436159631,-0.00202897308170747,-0.410348253796872,1.93517746690534,0.386515433790875,-0.415727460502558,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,9,0,0,1,0,1,6
8.59267165259214,5392,0,7651,563,6,train,-0.644031851085993,-1.66610936004679,1.1728523454559,1.31109564488421,-1.07533118846931,-0.523081687974408,-0.471461464082101,0.76005327742516,0.360478512940373,-0.246918738302273,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,4,0,2,1,0,1,6
8.59267165259214,5392,489,7652,563,6,valid,-0.644031851085993,-1.66610936004679,1.1728523454559,1.31109564488421,-1.07533118846931,-0.523081687974408,-0.471461464082101,0.76005327742516,0.360478512940373,-0.246918738302273,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,6,0,2,1,0,1,6
8.59267165259214,5392,0,7653,563,6,train,-0.644031851085993,-1.66610936004679,1.1728523454559,1.31109564488421,-1.07533118846931,-0.523081687974408,-0.471461464082101,0.76005327742516,0.360478512940373,-0.246918738302273,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,9,0,2,1,0,1,6
8.56063574925907,5222,0,7654,563,7,train,-0.644031851085993,-1.66610936004679,1.1728523454559,1.31109564488421,-1.07533118846931,-0.523081687974408,-0.471461464082101,0.76005327742516,0.360478512940373,-0.246918738302273,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,4,0,2,1,0,1,6
8.56063574925907,5222,50,7655,563,7,train,-0.644031851085993,-1.66610936004679,1.1728523454559,1.31109564488421,-1.07533118846931,-0.523081687974408,-0.471461464082101,0.76005327742516,0.360478512940373,-0.246918738302273,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,6,0,2,1,0,1,6
7.67693714581808,2158,0,7656,563,7,train,-0.644031851085993,-1.66610936004679,1.1728523454559,1.31109564488421,-1.07533118846931,-0.523081687974408,-0.471461464082101,0.76005327742516,0.360478512940373,-0.246918738302273,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,8,0,2,1,0,1,6
8.56063574925907,5222,0,7657,563,7,train,-0.644031851085993,-1.66610936004679,1.1728523454559,1.31109564488421,-1.07533118846931,-0.523081687974408,-0.471461464082101,0.76005327742516,0.360478512940373,-0.246918738302273,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,9,0,2,1,0,1,6
8.49290049884719,4880,0,7658,563,8,train,-0.644031851085993,-1.66610936004679,1.1728523454559,1.31109564488421,-1.07533118846931,-0.523081687974408,-0.471461464082101,0.76005327742516,0.360478512940373,-0.246918738302273,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,4,0,2,1,0,1,6
8.49290049884719,4880,0,7659,563,8,train,-0.644031851085993,-1.66610936004679,1.1728523454559,1.31109564488421,-1.07533118846931,-0.523081687974408,-0.471461464082101,0.76005327742516,0.360478512940373,-0.246918738302273,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,6,0,2,1,0,1,6
8.49290049884719,4880,0,7660,563,8,train,-0.644031851085993,-1.66610936004679,1.1728523454559,1.31109564488421,-1.07533118846931,-0.523081687974408,-0.471461464082101,0.76005327742516,0.360478512940373,-0.246918738302273,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,9,0,2,1,0,1,6
8.54946675196653,5164,0,7661,563,9,valid,-0.644031851085993,-1.66610936004679,1.1728523454559,1.31109564488421,-1.07533118846931,-0.523081687974408,-0.471461464082101,0.76005327742516,0.360478512940373,-0.246918738302273,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,4,0,2,1,0,1,6
8.54946675196653,5164,248,7662,563,9,train,-0.644031851085993,-1.66610936004679,1.1728523454559,1.31109564488421,-1.07533118846931,-0.523081687974408,-0.471461464082101,0.76005327742516,0.360478512940373,-0.246918738302273,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,6,0,2,1,0,1,6
8.54946675196653,5164,0,7663,563,9,valid,-0.644031851085993,-1.66610936004679,1.1728523454559,1.31109564488421,-1.07533118846931,-0.523081687974408,-0.471461464082101,0.76005327742516,0.360478512940373,-0.246918738302273,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,9,0,2,1,0,1,6
8.30350479887278,4038,0,7664,563,10,train,-0.644031851085993,-1.66610936004679,1.1728523454559,1.31109564488421,-1.07533118846931,-0.523081687974408,-0.471461464082101,0.76005327742516,0.360478512940373,-0.246918738302273,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,4,0,2,1,0,1,6
8.49535649680706,4892,0,7665,563,10,train,-0.644031851085993,-1.66610936004679,1.1728523454559,1.31109564488421,-1.07533118846931,-0.523081687974408,-0.471461464082101,0.76005327742516,0.360478512940373,-0.246918738302273,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,6,0,2,1,0,1,6
8.30350479887278,4038,0,7666,563,10,train,-0.644031851085993,-1.66610936004679,1.1728523454559,1.31109564488421,-1.07533118846931,-0.523081687974408,-0.471461464082101,0.76005327742516,0.360478512940373,-0.246918738302273,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,9,0,2,1,0,1,6
5.24702407216049,190,0,8013,597,6,valid,-0.228860287175974,-0.229031237694738,0.697045180804122,0.0081362118730602,-0.231175442949507,0.100774026514266,-0.476166410504157,-0.275985695265135,0.199019385128128,-0.0594961098486131,0.970406512414849,0.739500438199206,-0.48925817199166,273,2,0,0,1,0,1,6
5.24702407216049,190,0,8014,597,6,train,-0.228860287175974,-0.229031237694738,0.697045180804122,0.0081362118730602,-0.231175442949507,0.100774026514266,-0.476166410504157,-0.275985695265135,0.199019385128128,-0.0594961098486131,0.970406512414849,0.739500438199206,-0.48925817199166,273,6,0,0,1,0,1,6
5.24702407216049,190,0,8015,597,6,valid,-0.228860287175974,-0.229031237694738,0.697045180804122,0.0081362118730602,-0.231175442949507,0.100774026514266,-0.476166410504157,-0.275985695265135,0.199019385128128,-0.0594961098486131,0.970406512414849,0.739500438199206,-0.48925817199166,273,10,0,0,1,0,1,6
7.98002359231065,2922,0,8016,597,7,train,-0.228860287175974,-0.229031237694738,0.697045180804122,0.0081362118730602,-0.231175442949507,0.100774026514266,-0.476166410504157,-0.275985695265135,0.199019385128128,-0.0594961098486131,0.970406512414849,0.739500438199206,-0.48925817199166,273,2,0,0,1,0,1,6
7.98002359231065,2922,0,8017,597,7,train,-0.228860287175974,-0.229031237694738,0.697045180804122,0.0081362118730602,-0.231175442949507,0.100774026514266,-0.476166410504157,-0.275985695265135,0.199019385128128,-0.0594961098486131,0.970406512414849,0.739500438199206,-0.48925817199166,273,4,0,0,1,0,1,6
7.98002359231065,2922,0,8018,597,7,train,-0.228860287175974,-0.229031237694738,0.697045180804122,0.0081362118730602,-0.231175442949507,0.100774026514266,-0.476166410504157,-0.275985695265135,0.199019385128128,-0.0594961098486131,0.970406512414849,0.739500438199206,-0.48925817199166,273,6,0,0,1,0,1,6
7.91278922069068,2732,0,8019,597,7,train,-0.228860287175974,-0.229031237694738,0.697045180804122,0.0081362118730602,-0.231175442949507,0.100774026514266,-0.476166410504157,-0.275985695265135,0.199019385128128,-0.0594961098486131,0.970406512414849,0.739500438199206,-0.48925817199166,273,9,0,0,1,0,1,6
6.08221891037645,438,0,8020,597,8,train,-0.228860287175974,-0.229031237694738,0.697045180804122,0.0081362118730602,-0.231175442949507,0.100774026514266,-0.476166410504157,-0.275985695265135,0.199019385128128,-0.0594961098486131,0.970406512414849,0.739500438199206,-0.48925817199166,273,4,0,0,1,0,1,6
6.08221891037645,438,0,8021,597,8,train,-0.228860287175974,-0.229031237694738,0.697045180804122,0.0081362118730602,-0.231175442949507,0.100774026514266,-0.476166410504157,-0.275985695265135,0.199019385128128,-0.0594961098486131,0.970406512414849,0.739500438199206,-0.48925817199166,273,6,0,0,1,0,1,6
6.08221891037645,438,0,8022,597,8,train,-0.228860287175974,-0.229031237694738,0.697045180804122,0.0081362118730602,-0.231175442949507,0.100774026514266,-0.476166410504157,-0.275985695265135,0.199019385128128,-0.0594961098486131,0.970406512414849,0.739500438199206,-0.48925817199166,273,9,0,0,1,0,1,6
8.42507790250843,4560,0,8023,597,9,train,-0.228860287175974,-0.229031237694738,0.697045180804122,0.0081362118730602,-0.231175442949507,0.100774026514266,-0.476166410504157,-0.275985695265135,0.199019385128128,-0.0594961098486131,0.970406512414849,0.739500438199206,-0.48925817199166,273,4,0,0,1,0,1,6
8.42507790250843,4560,0,8024,597,9,valid,-0.228860287175974,-0.229031237694738,0.697045180804122,0.0081362118730602,-0.231175442949507,0.100774026514266,-0.476166410504157,-0.275985695265135,0.199019385128128,-0.0594961098486131,0.970406512414849,0.739500438199206,-0.48925817199166,273,6,0,0,1,0,1,6
8.42507790250843,4560,0,8025,597,9,valid,-0.228860287175974,-0.229031237694738,0.697045180804122,0.0081362118730602,-0.231175442949507,0.100774026514266,-0.476166410504157,-0.275985695265135,0.199019385128128,-0.0594961098486131,0.970406512414849,0.739500438199206,-0.48925817199166,273,9,0,0,1,0,1,6
7.81359155295243,2474,0,8026,597,10,train,-0.228860287175974,-0.229031237694738,0.697045180804122,0.0081362118730602,-0.231175442949507,0.100774026514266,-0.476166410504157,-0.275985695265135,0.199019385128128,-0.0594961098486131,0.970406512414849,0.739500438199206,-0.48925817199166,273,4,0,0,1,0,1,6
7.81359155295243,2474,0,8027,597,10,train,-0.228860287175974,-0.229031237694738,0.697045180804122,0.0081362118730602,-0.231175442949507,0.100774026514266,-0.476166410504157,-0.275985695265135,0.199019385128128,-0.0594961098486131,0.970406512414849,0.739500438199206,-0.48925817199166,273,6,0,0,1,0,1,6
7.81359155295243,2474,0,8028,597,10,train,-0.228860287175974,-0.229031237694738,0.697045180804122,0.0081362118730602,-0.231175442949507,0.100774026514266,-0.476166410504157,-0.275985695265135,0.199019385128128,-0.0594961098486131,0.970406512414849,0.739500438199206,-0.48925817199166,273,9,0,0,1,0,1,6
5.23644196282995,188,0,8050,599,7,train,-0.456811279577242,0.124020777786488,0.421933929204519,0.413039940059791,-0.0721604562224438,0.130187427953397,-0.656994555374389,-0.230386397096411,-0.071294731792279,-0.0821038794584223,0.970406512414849,0.739500438199206,-0.48925817199166,273,6,0,0,1,0,1,6
5.23644196282995,188,0,8051,599,8,valid,-0.456811279577242,0.124020777786488,0.421933929204519,0.413039940059791,-0.0721604562224438,0.130187427953397,-0.656994555374389,-0.230386397096411,-0.071294731792279,-0.0821038794584223,0.970406512414849,0.739500438199206,-0.48925817199166,273,4,0,0,1,0,1,6
5.23644196282995,188,0,8052,599,8,train,-0.456811279577242,0.124020777786488,0.421933929204519,0.413039940059791,-0.0721604562224438,0.130187427953397,-0.656994555374389,-0.230386397096411,-0.071294731792279,-0.0821038794584223,0.970406512414849,0.739500438199206,-0.48925817199166,273,6,0,0,1,0,1,6
5.23644196282995,188,0,8053,599,8,train,-0.456811279577242,0.124020777786488,0.421933929204519,0.413039940059791,-0.0721604562224438,0.130187427953397,-0.656994555374389,-0.230386397096411,-0.071294731792279,-0.0821038794584223,0.970406512414849,0.739500438199206,-0.48925817199166,273,9,0,0,1,0,1,6
7.64204440287326,2084,0,8054,600,6,train,-0.414282605644728,-0.149657259687514,0.929311237482476,0.641447171344613,-0.222379429539099,-0.0585387297492647,-0.691034806907532,0.0724403216042118,-0.0721996925432897,-0.678935348214776,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,6,0,0,1,0,1,6
7.64204440287326,2084,0,8055,600,6,valid,-0.414282605644728,-0.149657259687514,0.929311237482476,0.641447171344613,-0.222379429539099,-0.0585387297492647,-0.691034806907532,0.0724403216042118,-0.0721996925432897,-0.678935348214776,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,9,0,0,1,0,1,6
4.40671924726425,82,0,8056,600,8,train,-0.414282605644728,-0.149657259687514,0.929311237482476,0.641447171344613,-0.222379429539099,-0.0585387297492647,-0.691034806907532,0.0724403216042118,-0.0721996925432897,-0.678935348214776,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,4,0,0,1,0,1,6
4.40671924726425,82,0,8057,600,8,train,-0.414282605644728,-0.149657259687514,0.929311237482476,0.641447171344613,-0.222379429539099,-0.0585387297492647,-0.691034806907532,0.0724403216042118,-0.0721996925432897,-0.678935348214776,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,6,0,0,1,0,1,6
4.40671924726425,82,0,8058,600,8,train,-0.414282605644728,-0.149657259687514,0.929311237482476,0.641447171344613,-0.222379429539099,-0.0585387297492647,-0.691034806907532,0.0724403216042118,-0.0721996925432897,-0.678935348214776,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,9,0,0,1,0,1,6
4.40671924726425,82,0,8059,600,9,valid,-0.414282605644728,-0.149657259687514,0.929311237482476,0.641447171344613,-0.222379429539099,-0.0585387297492647,-0.691034806907532,0.0724403216042118,-0.0721996925432897,-0.678935348214776,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,4,0,0,1,0,1,6
4.40671924726425,82,0,8060,600,9,train,-0.414282605644728,-0.149657259687514,0.929311237482476,0.641447171344613,-0.222379429539099,-0.0585387297492647,-0.691034806907532,0.0724403216042118,-0.0721996925432897,-0.678935348214776,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,6,0,0,1,0,1,6
4.40671924726425,82,0,8061,600,9,train,-0.414282605644728,-0.149657259687514,0.929311237482476,0.641447171344613,-0.222379429539099,-0.0585387297492647,-0.691034806907532,0.0724403216042118,-0.0721996925432897,-0.678935348214776,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,9,0,0,1,0,1,6
6.52795791762255,684,0,8062,600,10,train,-0.414282605644728,-0.149657259687514,0.929311237482476,0.641447171344613,-0.222379429539099,-0.0585387297492647,-0.691034806907532,0.0724403216042118,-0.0721996925432897,-0.678935348214776,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,4,0,0,1,0,1,6
7.39141523467536,1622,0,8063,600,10,train,-0.414282605644728,-0.149657259687514,0.929311237482476,0.641447171344613,-0.222379429539099,-0.0585387297492647,-0.691034806907532,0.0724403216042118,-0.0721996925432897,-0.678935348214776,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,6,0,0,1,0,1,6
6.52795791762255,684,0,8064,600,10,train,-0.414282605644728,-0.149657259687514,0.929311237482476,0.641447171344613,-0.222379429539099,-0.0585387297492647,-0.691034806907532,0.0724403216042118,-0.0721996925432897,-0.678935348214776,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,9,0,0,1,0,1,6
7.06304816338817,1168,0,8068,600,6,train,-0.414282605644728,-0.149657259687514,0.929311237482476,0.641447171344613,-0.222379429539099,-0.0585387297492647,-0.691034806907532,0.0724403216042118,-0.0721996925432897,-0.678935348214776,-0.59244133768083,-0.992433214961196,-0.48925817199166,167,4,0,0,1,0,1,6
7.06304816338817,1168,0,8069,600,6,train,-0.414282605644728,-0.149657259687514,0.929311237482476,0.641447171344613,-0.222379429539099,-0.0585387297492647,-0.691034806907532,0.0724403216042118,-0.0721996925432897,-0.678935348214776,-0.59244133768083,-0.992433214961196,-0.48925817199166,167,6,0,0,1,0,1,6
7.06304816338817,1168,0,8070,600,6,train,-0.414282605644728,-0.149657259687514,0.929311237482476,0.641447171344613,-0.222379429539099,-0.0585387297492647,-0.691034806907532,0.0724403216042118,-0.0721996925432897,-0.678935348214776,-0.59244133768083,-0.992433214961196,-0.48925817199166,167,9,0,0,1,0,1,6
5.51342874616498,248,0,8136,610,7,train,-0.400489948104392,0.100921103338756,0.893231073338266,0.542816776017076,-0.485909868722706,0.150294764645736,-0.138188698301309,-0.307717760522549,0.101047368719154,-0.280320265162167,0.970406512414849,0.739500438199206,-0.48925817199166,273,2,0,0,1,0,1,6
5.51342874616498,248,0,8137,610,7,train,-0.400489948104392,0.100921103338756,0.893231073338266,0.542816776017076,-0.485909868722706,0.150294764645736,-0.138188698301309,-0.307717760522549,0.101047368719154,-0.280320265162167,0.970406512414849,0.739500438199206,-0.48925817199166,273,4,0,0,1,0,1,6
5.51342874616498,248,0,8138,610,7,train,-0.400489948104392,0.100921103338756,0.893231073338266,0.542816776017076,-0.485909868722706,0.150294764645736,-0.138188698301309,-0.307717760522549,0.101047368719154,-0.280320265162167,0.970406512414849,0.739500438199206,-0.48925817199166,273,6,0,0,1,0,1,6
5.51342874616498,248,0,8139,610,7,train,-0.400489948104392,0.100921103338756,0.893231073338266,0.542816776017076,-0.485909868722706,0.150294764645736,-0.138188698301309,-0.307717760522549,0.101047368719154,-0.280320265162167,0.970406512414849,0.739500438199206,-0.48925817199166,273,9,0,0,1,0,1,6
10.5117846551797,36746,0,8140,610,8,valid,-0.400489948104392,0.100921103338756,0.893231073338266,0.542816776017076,-0.485909868722706,0.150294764645736,-0.138188698301309,-0.307717760522549,0.101047368719154,-0.280320265162167,0.970406512414849,0.739500438199206,-0.48925817199166,158,4,0,0,1,0,1,6
10.5117846551797,36746,0,8141,610,8,valid,-0.400489948104392,0.100921103338756,0.893231073338266,0.542816776017076,-0.485909868722706,0.150294764645736,-0.138188698301309,-0.307717760522549,0.101047368719154,-0.280320265162167,0.970406512414849,0.739500438199206,-0.48925817199166,158,6,0,0,1,0,1,6
10.5117846551797,36746,0,8142,610,8,train,-0.400489948104392,0.100921103338756,0.893231073338266,0.542816776017076,-0.485909868722706,0.150294764645736,-0.138188698301309,-0.307717760522549,0.101047368719154,-0.280320265162167,0.970406512414849,0.739500438199206,-0.48925817199166,158,9,0,0,1,0,1,6
6.86066367144829,954,0,8143,610,6,valid,-0.400489948104392,0.100921103338756,0.893231073338266,0.542816776017076,-0.485909868722706,0.150294764645736,-0.138188698301309,-0.307717760522549,0.101047368719154,-0.280320265162167,0.970406512414849,0.739500438199206,-0.48925817199166,279,6,0,0,1,0,1,6
6.86066367144829,954,0,8144,610,6,train,-0.400489948104392,0.100921103338756,0.893231073338266,0.542816776017076,-0.485909868722706,0.150294764645736,-0.138188698301309,-0.307717760522549,0.101047368719154,-0.280320265162167,0.970406512414849,0.739500438199206,-0.48925817199166,279,9,0,0,1,0,1,6
6.4831073514572,654,0,8145,610,7,train,-0.400489948104392,0.100921103338756,0.893231073338266,0.542816776017076,-0.485909868722706,0.150294764645736,-0.138188698301309,-0.307717760522549,0.101047368719154,-0.280320265162167,0.970406512414849,0.739500438199206,-0.48925817199166,279,4,0,0,1,0,1,6
6.4831073514572,654,0,8146,610,7,train,-0.400489948104392,0.100921103338756,0.893231073338266,0.542816776017076,-0.485909868722706,0.150294764645736,-0.138188698301309,-0.307717760522549,0.101047368719154,-0.280320265162167,0.970406512414849,0.739500438199206,-0.48925817199166,279,6,0,0,1,0,1,6
6.4831073514572,654,0,8147,610,7,train,-0.400489948104392,0.100921103338756,0.893231073338266,0.542816776017076,-0.485909868722706,0.150294764645736,-0.138188698301309,-0.307717760522549,0.101047368719154,-0.280320265162167,0.970406512414849,0.739500438199206,-0.48925817199166,279,9,0,0,1,0,1,6
4.60517018598809,100,0,9808,762,7,valid,-0.358043605714973,-0.472861317100416,0.642924934587807,-0.142404917837391,-0.957033747044099,-0.265937555496331,-0.302697637233323,2.87527654657372,-0.370280963959214,-0.688667637582617,-0.59244133768083,-0.992433214961196,-0.48925817199166,119,6,0,0,1,0,1,6
4.60517018598809,100,0,9809,762,8,valid,-0.358043605714973,-0.472861317100416,0.642924934587807,-0.142404917837391,-0.957033747044099,-0.265937555496331,-0.302697637233323,2.87527654657372,-0.370280963959214,-0.688667637582617,-0.59244133768083,-0.992433214961196,-0.48925817199166,119,6,0,0,1,0,1,6
4.60517018598809,100,0,9810,762,9,train,-0.358043605714973,-0.472861317100416,0.642924934587807,-0.142404917837391,-0.957033747044099,-0.265937555496331,-0.302697637233323,2.87527654657372,-0.370280963959214,-0.688667637582617,-0.59244133768083,-0.992433214961196,-0.48925817199166,119,6,0,0,1,0,1,6
4.60517018598809,100,0,9811,762,10,train,-0.358043605714973,-0.472861317100416,0.642924934587807,-0.142404917837391,-0.957033747044099,-0.265937555496331,-0.302697637233323,2.87527654657372,-0.370280963959214,-0.688667637582617,-0.59244133768083,-0.992433214961196,-0.48925817199166,119,6,0,0,1,0,1,6
4.86753445045558,130,0,9813,762,6,valid,-0.358043605714973,-0.472861317100416,0.642924934587807,-0.142404917837391,-0.957033747044099,-0.265937555496331,-0.302697637233323,2.87527654657372,-0.370280963959214,-0.688667637582617,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,2,0,0,1,0,1,6
8.859647499715,7042,0,9814,762,6,train,-0.358043605714973,-0.472861317100416,0.642924934587807,-0.142404917837391,-0.957033747044099,-0.265937555496331,-0.302697637233323,2.87527654657372,-0.370280963959214,-0.688667637582617,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,4,0,0,1,0,1,6
8.91220384162054,7422,56,9815,762,6,valid,-0.358043605714973,-0.472861317100416,0.642924934587807,-0.142404917837391,-0.957033747044099,-0.265937555496331,-0.302697637233323,2.87527654657372,-0.370280963959214,-0.688667637582617,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,6,0,0,1,0,1,6
8.84101431048389,6912,0,9816,762,6,train,-0.358043605714973,-0.472861317100416,0.642924934587807,-0.142404917837391,-0.957033747044099,-0.265937555496331,-0.302697637233323,2.87527654657372,-0.370280963959214,-0.688667637582617,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,9,0,0,1,0,1,6
4.86753445045558,130,0,9817,762,6,train,-0.358043605714973,-0.472861317100416,0.642924934587807,-0.142404917837391,-0.957033747044099,-0.265937555496331,-0.302697637233323,2.87527654657372,-0.370280963959214,-0.688667637582617,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,10,0,0,1,0,1,6
9.24936875894366,10398,0,9818,762,7,train,-0.358043605714973,-0.472861317100416,0.642924934587807,-0.142404917837391,-0.957033747044099,-0.265937555496331,-0.302697637233323,2.87527654657372,-0.370280963959214,-0.688667637582617,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,4,0,0,1,0,1,6
9.28785681440401,10806,146,9819,762,7,valid,-0.358043605714973,-0.472861317100416,0.642924934587807,-0.142404917837391,-0.957033747044099,-0.265937555496331,-0.302697637233323,2.87527654657372,-0.370280963959214,-0.688667637582617,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,6,0,0,1,0,1,6
9.24936875894366,10398,0,9820,762,7,train,-0.358043605714973,-0.472861317100416,0.642924934587807,-0.142404917837391,-0.957033747044099,-0.265937555496331,-0.302697637233323,2.87527654657372,-0.370280963959214,-0.688667637582617,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,9,0,0,1,0,1,6
9.16555218918605,9562,0,9821,762,8,train,-0.358043605714973,-0.472861317100416,0.642924934587807,-0.142404917837391,-0.957033747044099,-0.265937555496331,-0.302697637233323,2.87527654657372,-0.370280963959214,-0.688667637582617,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,4,0,0,1,0,1,6
9.20069399492438,9904,0,9822,762,8,train,-0.358043605714973,-0.472861317100416,0.642924934587807,-0.142404917837391,-0.957033747044099,-0.265937555496331,-0.302697637233323,2.87527654657372,-0.370280963959214,-0.688667637582617,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,6,0,0,1,0,1,6
9.16555218918605,9562,0,9823,762,8,train,-0.358043605714973,-0.472861317100416,0.642924934587807,-0.142404917837391,-0.957033747044099,-0.265937555496331,-0.302697637233323,2.87527654657372,-0.370280963959214,-0.688667637582617,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,9,0,0,1,0,1,6
7.75790620835175,2340,0,9824,762,9,train,-0.358043605714973,-0.472861317100416,0.642924934587807,-0.142404917837391,-0.957033747044099,-0.265937555496331,-0.302697637233323,2.87527654657372,-0.370280963959214,-0.688667637582617,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,4,0,0,1,0,1,6
8.27129265297941,3910,1,9825,762,9,train,-0.358043605714973,-0.472861317100416,0.642924934587807,-0.142404917837391,-0.957033747044099,-0.265937555496331,-0.302697637233323,2.87527654657372,-0.370280963959214,-0.688667637582617,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,6,0,0,1,0,1,6
7.75790620835175,2340,0,9826,762,9,train,-0.358043605714973,-0.472861317100416,0.642924934587807,-0.142404917837391,-0.957033747044099,-0.265937555496331,-0.302697637233323,2.87527654657372,-0.370280963959214,-0.688667637582617,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,9,0,0,1,0,1,6
8.71931737550637,6120,0,9827,762,10,train,-0.358043605714973,-0.472861317100416,0.642924934587807,-0.142404917837391,-0.957033747044099,-0.265937555496331,-0.302697637233323,2.87527654657372,-0.370280963959214,-0.688667637582617,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,4,0,0,1,0,1,6
7.45356187164337,1726,424,9828,762,10,train,-0.358043605714973,-0.472861317100416,0.642924934587807,-0.142404917837391,-0.957033747044099,-0.265937555496331,-0.302697637233323,2.87527654657372,-0.370280963959214,-0.688667637582617,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,5,0,0,1,0,1,6
9.17429860062892,9646,229,9829,762,10,valid,-0.358043605714973,-0.472861317100416,0.642924934587807,-0.142404917837391,-0.957033747044099,-0.265937555496331,-0.302697637233323,2.87527654657372,-0.370280963959214,-0.688667637582617,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,6,0,0,1,0,1,6
8.71931737550637,6120,0,9830,762,10,valid,-0.358043605714973,-0.472861317100416,0.642924934587807,-0.142404917837391,-0.957033747044099,-0.265937555496331,-0.302697637233323,2.87527654657372,-0.370280963959214,-0.688667637582617,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,9,0,0,1,0,1,6
6.78445706263764,884,0,10409,1008,8,train,1.0961702698357,0.985896088899779,1.23373762244925,2.00669948561525,-0.647824246963953,-0.373262366051019,0.163649446728006,0.908145620411922,-1.39958294607056,0.0407852759612319,-0.59244133768083,-0.992433214961196,-0.48925817199166,273,6,0,2,2,0,1,2
5.99146454710798,400,0,10410,1008,7,train,1.0961702698357,0.985896088899779,1.23373762244925,2.00669948561525,-0.647824246963953,-0.373262366051019,0.163649446728006,0.908145620411922,-1.39958294607056,0.0407852759612319,-0.59244133768083,-0.992433214961196,-0.48925817199166,167,3,0,2,2,0,1,2
5.99146454710798,400,0,10411,1008,7,train,1.0961702698357,0.985896088899779,1.23373762244925,2.00669948561525,-0.647824246963953,-0.373262366051019,0.163649446728006,0.908145620411922,-1.39958294607056,0.0407852759612319,-0.59244133768083,-0.992433214961196,-0.48925817199166,167,4,0,2,2,0,1,2
